start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,NOMBRE DEL CENTRO EDUCATIVO,"1. Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el centro infantil. ",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La comunidad y las relaciones.","En general, mi experiencia se relaciona con.../La filosofía de la institución.","En general, mi experiencia se relaciona con.../Aprendizaje y crecimiento.","En general, mi experiencia se relaciona con.../Los problemas como oportunidades.","En general, mi experiencia se relaciona con.../Premios y reconocimiento.","En general, mi experiencia se relaciona con.../Autonomía y soporte.","En general, mi experiencia se relaciona con.../Desarrollo general del estudiante.","En general, mi experiencia se relaciona con.../Crecimiento personal y logros.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que constaste, cuál fue tu rol como agente educativo ",_id,_uuid,_submission_time,_validation_status,_index,tipo,grupo,jornada
2020-09-23T16:22:34.815-05:00,2020-09-23T16:29:22.994-05:00,2020-09-22,Sí,2020-09-23,Antioquia,,Paula cárdenas avendaño,"Cuando ayude a una Nina de 4 años a asumir un duelo fuerte, que fue la perdida de su padre lo cual ocasión un impacto en ella muy fuerte y que por medio de una actividad significativa que se trató de enviar una carta al cielo por medio de globos; dónde ella expresaba todo lo que sentía por su padre",#unahiatoriadeamorinfinitoalcielo,Tranquilidad,Única vez,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,124163618,7c5e8a85-8e3c-4cc1-8943-be84187845b6,2020-09-23T21:30:04,,18,FEMSA,5,am
2020-09-23T16:58:45.345-05:00,2020-09-23T17:07:01.058-05:00,2020-09-22,Sí,2020-09-23,Bolívar,,Corporacion Educativa Colegio Gran Colombia,nuevas estrategias de aprendizaje,juntos somos felices,Motivación,De vez en cuando,Aprendizaje y crecimiento. Crecimiento personal y logros.,0,0,1,0,0,0,0,1,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Manejo de la Información y Comunicación.,1,0,0,0,0,1,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",124165984,f8b818d3-f230-4998-bab7-58c90e032a85,2020-09-23T22:07:02,,19,FEMSA,5,am
2020-09-23T17:07:26.529-05:00,2020-09-23T17:14:47.590-05:00,2020-09-22,Sí,2020-09-23,Antioquia,,los nos del futuro,posiblemente  tendras mi apoyó,ayudándonos  mutuamente,Tranquilidad,De vez en cuando,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124166410,2575fe4a-9da7-439a-8a85-36ec996312fc,2020-09-23T22:14:49,,20,FEMSA,5,am
2020-09-23T17:17:51.610-05:00,2020-09-23T17:29:06.299-05:00,2020-09-22,Sí,2020-09-23,Antioquia,,Fundación las Golondrinas,"Hace un año aproximadamente estaba trabajando en un Hogar Infantil e ingreso un niño llamado Estirar, desde el primer momento que el niño ingreso al hogar,estaba aburrido e irritado, al llegar al aula yo lo recibí, pero de inmediato me pegó en la cara y se aferró de mi cabello, me sentí asustada y al mismo tiempo imptente, pence que no podría manejar la situación, pero empecé hablarle calmadamente al niño y a decirle que me estaba haciendo daño que no me lastimara y Estiwar comprendió el mensaje el niño tenía 4 años, su madre nos comentó que nunca había estado antes en ninguna institución, de ahí comprendimos que el niño tenía temor Al sentirse abandonado por su madre. Cada mañana al llegar el niño poco a poco fue comprendiendo que en este lugar llegaba para disfrutar con sus amigos por un tiempo, pero que luego su madre volvería por el para volver a casa.",#enegdotasvividasdentrodelualade clases.,Motivación,Única vez,Desarrollo general del estudiante.,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,124167533,15419b33-3f1d-4397-9ed1-8bd9abb1e7bb,2020-09-23T22:29:18,,21,FEMSA,5,am
2020-09-23T17:28:30.837-05:00,2020-09-23T17:48:23.608-05:00,2020-09-22,Sí,2020-09-23,Bolívar,,Fundación Santo Domingo,"Recuerdo muchas, sin embargo hay una en especial para mi: adopte una niña a la edad de 14 años, oriunda del corregimiento de la Boquilla en Cartagena, Bolívar. La conocí estando trabajando en ese lugar, esa niña hoy día tiene 23 años y hace parte de mi familia es la experiencia más significativa y más hermosa que vivido.",#vidatransformada,Alegría,Única vez,Crecimiento personal y logros. Otro,0,0,0,0,0,0,0,1,1,Familias y otras personas significativas,Familiar,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Vida y Carrera.,0,0,0,0,0,0,0,1,Potenciar el desarrollo de los niños y las niñas.,124168834,6eb9b172-8d24-43e4-ab89-56bd85d3cd9f,2020-09-23T22:48:26,,22,FEMSA,5,am
2020-09-23T20:23:13.735-05:00,2020-09-23T20:46:12.073-05:00,2020-09-22,Sí,2020-09-23,Bolívar,,corporación educativa colegio gran Colombia,"Una experiencia hermosa vivida en el centro de desarrollo fue el momento en que estaba embarazada, todos los niños y niñas de mi espacio pedagogico todos los dias se acercaban a mi y tocaban, acariciaban la barriga hablandole, consintiendo y cantandole al bebé, ellos se preocupaban mucho por mi y por mi bebé, fue una experiencia muy bonita",HERMOSA EXPERIENCIA,Alegría,Única vez,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,124176807,c81830ee-5ce5-4495-b082-55aee68dd49a,2020-09-24T01:46:12,,23,FEMSA,5,am
2020-09-23T20:50:56.889-05:00,2020-09-23T20:59:32.979-05:00,2020-09-22,Sí,2020-09-23,Bolívar,,Gran Colombia,"Actual mente estoy viviendo una situación un poco estresante por la situación que se esta presentando dia a dia, asi mismo hay que tener mucha tranquilidad para saber sobrellevar esta situación, gracias a Dios estoy junto a mi familia que es la que me da fuerza para salir adelante, pero asi mismo siento que no tengo el tiempo suficiente para dedicarselos ya que hay tuva actividades que hacer, seguir orando para que todo esto pase y podamos cambiar la situación y poder abrazar a nuestras familias y amigos, asi mismo ver nuevamente a todos los compañeros de trabajos y vivir otra situación.",Tiempos difíciles,Tristeza,De vez en cuando,Los problemas como oportunidades.,0,0,0,1,0,0,0,0,0,Familias y otras personas significativas,No aplica,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",124177410,9ee088d0-4af1-4f00-a720-0cf4a220af21,2020-09-24T01:59:34,,24,FEMSA,5,am
2020-09-23T21:13:51.786-05:00,2020-09-23T21:22:44.723-05:00,2020-09-22,Sí,2020-09-23,Antioquia,,Uds niños del futuro,En mi UDS NIÑOS DEL FUTURO realizamos una actividad sobre los cocineritos donde las familias debían de participar en la realización de una receta en compañía de sus hijos cuál fue mi asombro de ver que las familias gozaban y se divertían con esta actividad. Realizaron recetas deliciosas donde los niños y niñas fueron los principales protagonistas y los verdaderos cocineritos....ver cada expresión de alegría a mis niños y niñas en presentar sus recetas...fue una experiencia significativa para las familias y para mi como agente esucativa??,# Recetas con amor,Orgullo,Todo el tiempo,Aprendizaje y crecimiento. Desarrollo general del estudiante. Crecimiento personal y logros.,0,0,1,0,0,0,1,1,0,Niños/niñas,Familias,Fui muy honesto y conté lo que me pasó,"Habilidades manuales: tejer, sembrar, cocinar.",0,0,0,1,0,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124178455,4bbce642-d234-40a5-9576-d41fdec9ad62,2020-09-24T02:22:47,,25,FEMSA,5,am
2020-09-23T20:55:29.074-05:00,2020-09-23T21:49:41.200-05:00,2020-09-22,Sí,2020-09-23,Antioquia,,FUNDACION GOLONDRINAS,"La contingencia nos tomó de sorpresa, todo cambio, fue otra forma de volver a empezar ya no han abrazos, besos, ni mucho menos cariños de los diferentes pequeños que vistamos a diario, no hay prisa por correr de una UDS a otra, no hay contacto directo con nuestras queridas agentes educativas, todo se torna difícil, complicado , sin embargo en los diferentes acompañamientos vía digital se busca la forma de  tener otra forma de acercamiento , por medio de este hay un contacto de esperanza de tranquilidad de felicidad al ver a nuestros pequeños sonreír observando  la cámara narrar  las diferentes experiencias dentro su entorno familiar , eso es otra forma de alimentar nuestra labor como docente , esas pequeñas sonrisas , permiten que nos reinventemos otras formas de aprendizaje  y disfrutar la enseñanza",UN NUEVO APRENDIZAJE,Motivación,Todo el tiempo,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Manejo de herramientas tecnológicas.,0,0,0,0,1,0,0,0,Potenciar el desarrollo de los niños y las niñas.,124180235,25258605-8218-4b30-849e-fe47b4d4ea43,2020-09-24T02:49:43,,26,FEMSA,5,am
2020-09-23T21:56:25.716-05:00,2020-09-23T22:34:01.258-05:00,2020-09-22,Sí,2020-09-23,Bolívar,,CDI Bicentenario,"Una mañana muy fresca nos encontramos en un espacio especial donde compartiremos experiencias maravillosas sin imaginarnos que llegaria un fuerte viento y nos cambiaria el sentido, comenzamos con hermosos cantos y bellas oraciones como agradecimiento a nuestro padre celestial, sin saber que todo cambiaria y nos quedariamos con las iniciativas y las ganas de que cada momento lo viviremos de acuerdo a lo que podemos combinar y hacer facil viendonos a traves de una pantalla y tratando de que cada experiencia sea mas duradera y mas contagiosa con muchas ganas y muchos sentimientos encontrados, hoy es tiempo de reflexionar y seguir experimentando el valor del amor y el autocuidado, el saber que solo estaremos juntos cuando sea el tiempo maravilloso en el que podamos vernos de cerca y regalarnos sonrisas y fuertes abrazos.",El nuevo encuentro,Motivación,De vez en cuando,Aprendizaje y crecimiento. Los problemas como oportunidades. Crecimiento personal y logros.,0,0,1,1,0,0,0,1,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Creatividad e Innovación.,1,0,1,0,0,0,1,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,124183470,942369b0-3cd0-4daf-936e-b2aa9b42d3a6,2020-09-24T03:34:04,,27,FEMSA,5,am
2020-09-23T22:27:47.006-05:00,2020-09-23T22:36:13.143-05:00,2020-09-22,Sí,2020-09-23,Antioquia,,Ji buen comienzo moravia,"La vida de una maestra se había convertido en algo similar a las nubes antes de llover, gris, cada vez mas gris, cansada de luchar sin ver cambios y exhausta de la rutina decidió dejar su rol y emprendió el viaje de su vida, por paises y nuevas culturas, en donde sus sueños se hicieron realidad pero este sueño un dia tenia que terminar y con el volvia la realidad, lo que esta maestra no sabia es que la vida pondria en su camino el mejor jardin del mundo para darse cuenta que si existe el cambio en la educacion, que se puede volver a creer y transformar, y desde entonces sus ganas y motivacion son cada vez mas grandes y es muy muy feliz con lo que hace.",#Sueño cumplido,Motivación,Única vez,La comunidad y las relaciones. La filosofía de la institución. Crecimiento personal y logros.,1,1,0,0,0,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Trabajo Colaborativo. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,0,0,0,1,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",124183639,7b159025-e450-4d0c-b4da-35bca09a792f,2020-09-24T03:36:15,,28,FEMSA,5,am
2020-09-23T23:27:54.029-05:00,2020-09-23T23:41:18.780-05:00,2020-09-22,Sí,2020-09-23,Antioquia,,Fundación Las Golondrinas,"Desde los procesos y acompañamientos a las familias en tiempos de Covid-19, la apropiación contextual y vivencial en relación al seguimiento al desarrollo, ha sido fundamental el apoyo de los padres de familia, en este mismo orden de ideas me refiero al rol de padre en calidad de familia, la vinculación en el desarrollo de las actividades y las aprociación de ellas, de como los padres de familia identificaron en el niño su desarrollo emocional, fisico y cognitivo y como este va relacionan a las pautas de crianza, la comunicación asertiva y el acompañamiento que cada una de las etapas de los niños y niñas",El rol del padre en el desarrollo infantil,Motivación,Única vez,Otro,0,0,0,0,0,0,0,0,1,Familias y otras personas significativas,"niños, niñas y familia",Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Vida y Carrera.,1,0,1,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124189553,e1e5f762-812a-452d-b3cd-87d7be246331,2020-09-24T04:41:20,,29,FEMSA,5,am
2020-09-24T07:57:32.187-05:00,2020-09-24T08:06:30.447-05:00,2020-09-23,Sí,2020-09-23,Antioquia,,aeioTU Jardín Buen Comienzo,"durante el tiempo de contigencia he aprendido a conocer a las familias un poco, escuchando sus dudas, miedos e incertidumbre frente a todo lo que pasa, pero tambien he visto como se han despertado esas capaciodades de observar y analizar los procesos de los niños y las niñas en casa, siendo ellos quienes nos aportan esos avances que ven de forma que nosotras (maestras) podamos hacer ese seguimiento al desarrollo de sus habilidades.",#FamIliA,Orgullo,De vez en cuando,Desarrollo general del estudiante.,0,0,0,0,0,0,1,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124286883,16e3fc34-fb5d-40e6-9967-e4596f0e97b1,2020-09-24T13:06:31,,30,FEMSA,5,am
2020-09-24T08:51:34.718-05:00,2020-09-24T09:10:26.412-05:00,2020-09-23,Sí,2020-09-24,Antioquia,,Pequeños traviesos,"Emiliano, un niño de 4 años de edad, muy tímido, introvertido  y un poco callado, Emiliano cuando ingresó al hogar no compartía con los niños, se quedaba en un solo lugar, no jugaba ni compartía, también lloraba, cada día implementada estrategias para que el niño se sintiera cómodo, tranquilo y fuera socializando con los demás, poco a poco, el niño se mostraba más receptivo y eso me ponía muy feliz, cada actividad que planeaba la pensaba especialmente para el, trataba de que el participará con gusto y alegría, los cambios se fueron notando, sus padres también estaban muy contentos de ver los grandes cambios y avances que el niño obtenía cada día.cuando hacíamos fiestas el niño bailaba, saltaba, reía, esto para sus padres era maravilloso.Emiliano dió un cambio muy positivo y yo me sentía muy satisfecha, veía los frutos del trabajo realizado con amor y paciencia, Emiliano  se veía muy feliz y tranquilo, se le notaba los cambios positivamente, sentí que valió la pena, pienso que para el niño y sus padres hubiera Sido muy traumático ingresar a una escuela y con con tantos miedos, su nuevo carácter le servirá para todos los aspectos de su vida.",Mi labor cambia vidas,Orgullo,De vez en cuando,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,124306266,20c5e3cd-194e-4381-88f5-ff097961948c,2020-09-24T14:07:43,,31,FEMSA,5,am
2020-09-24T08:45:11.433-05:00,2020-09-24T09:13:22.989-05:00,2020-09-23,Sí,2020-09-24,Bolívar,,CDI BICENTENARIO,perdí a mi hijo por una enfermedad que no conocía la cual fue silenciosa nunca presenta sintomatología sino a lo último en los acompañamientos telefónicos que realizó por semana me gusta saber cómo se encuentra cada familia es mi labor  cómo están los niños si han tenido alguna novedad cómo están  los demás integrantes entre esas familias me topé con una mamita la cual no me respondia  acompañamiento telefónicos porque tenía a su hijo enfermo el cuál es el hermanito de la niña que yo tengo en mi espacio como me gusta preocuparme mucho por lo que le suceda le pregunté qué le sucedía y me respondió al ver lo que ella me dice son los mismos síntomas que presento mi hijo a lo último yo Alerte a la  mamita para que llevara al niño a un puesto de salud y le comenté toda mi situación para que no se quedará dormida hiciera algo por el niño la mamita al día siguiente me llama y me dice que su niño tiene lo mismo que tuvo mí hijo    su hijo entra a cirugía y queda muy complicado pero para la gloria de Dios salió de la de la cirugía Gracias a mi testimonio  pude ayudar a la mamita a salvar a su hija y a mi alumna a seguir con su hermanito gracias a Dios por ponerme en el camino  de ellas siempre recibo por parte de ellas agradecimientos  y eso me hace sentir orgullosa de mi misma y de la bonita labor que realizó a diario,Mas alla de ser maestra,Tranquilidad,Única vez,Otro,0,0,0,0,0,0,0,0,1,Familias y otras personas significativas,Familias,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,124307750,7797f884-b638-421f-8b4d-9d6d3011d861,2020-09-24T14:13:24,,32,FEMSA,5,am
2020-09-24T09:32:52.925-05:00,2020-09-24T09:52:54.766-05:00,2020-09-23,Sí,2020-09-23,Antioquia,,Fundacion Las Golondrinas,"Durante mi trayecto como docente he vivenciado diferentes problemáticas de comportamiento en los niños y niñas. Uno muy significativo lo vivencie el año pasado, cuando llegue a laborar a un centro infantil a mediados del año. Recibí un grupo de 25 niños y niñas de edades entre los 2 y 5 años. Los niños muy activos, muy dispuestos a las exploraciones. Me llamo mucho la atencion un pequeño que siempre que hacia algo me preguntaba si estaba bien, cuando jugaba me preguntaba si  el era un niño malo o bueno; lo que me llevo a dialogar con la madre, quien me conto que la docente que habia anteriormente tenia rotulado al niño como un niño malo, que hacia las cosas feas, que no lo soportaba porque era muy ""canson"". A consecuencia de este trato el niño perdio toda confianza en él, su autoestima se vio afectada y su comportamiento por ende era como la profesora decía. Durante el tiempo que estuve con el trabaje la pedagogia del amor, ayudandole a descubrir lo valioso que era, lo importante que era para sus compañeros, el amor y respeto que ellos tenian por él. Al finalizar el año el pequeño volvio a ser un niño feliz, confiado, orgulloso de sus creaciones. La madre al evidenciar el cambio en su hijo estuvo muy agradecida y sse prometio no volver a permitir que a su hijo lo volvieran a tratar de esa forma.",#poramoralosniñosyniñas,Motivación,Todo el tiempo,Aprendizaje y crecimiento. Los problemas como oportunidades. Crecimiento personal y logros.,0,0,1,1,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas. Creatividad e Innovación. Vida y Carrera.,0,0,0,1,0,0,1,1,Potenciar el desarrollo de los niños y las niñas.,124317334,557de67b-7257-4c8f-ada9-d2dfecce9be3,2020-09-24T14:52:54,,33,FEMSA,5,am
2020-09-24T09:25:57.837-05:00,2020-09-24T10:41:25.191-05:00,2020-09-23,Sí,2020-09-24,Antioquia,,liliana maria hidalgo guisao,"mi nombre es liliana maria hidalgo  de 37 años de edad soy casada    y madre de tres hijos. llevo trabajando como agente educativa 14 años,desde que comenze a trabajar con los niños pude notar que tenia mucho amor guardado para entregar a estos niño y niñas que muchas veces caresen de ello, porque  aveces tiene padres ausentes, padres que por cuestiones laborales no pueden estar pendiende de ellos, u otros padres que permanecen siempre con ellos pero no les la atencion necesaria que ellos necesitan, las experiencias significativas que he tenido son cuando los niños y niñas un sabado o un domingo son llorando en sus casas para que los lleven donde la profe,niños y niñas que al llegar las 4 de la tarde que vienen sus padres por ellos ,son aferrados y llorando para que no se los lleven porq quiern seguir con conmigo, una niña con discapacidad que le daba miedo caminar solita con mi ayuda logre que fuera independiene  a subir y bajar escalas solita ,a saltar,a correr,esto fue un gran logro en la vida de la niña y en mi vida,y en estos tiempos de pandemia  niños que por medio de una pantalla  de video llamadas me expresan que desean volver y q me extrañan mucho, niños que  por medio de historias y juegos cuentan situaciones vividas en el hogar,expresan sus emociones y sentimientos sin miedo a ser regañados porque solo es´peran un abrazo y una palabra motivadora de la profe esta es una parte de mi historia de lo que he vivido a lo largo de mi trabajo como agente educativa                                                             yy      y madre de tres hijos",esperanzas llenas de amor,Orgullo,Todo el tiempo,La comunidad y las relaciones. Aprendizaje y crecimiento. Los problemas como oportunidades. Crecimiento personal y logros.,1,0,1,1,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124326303,2c70193a-2ee0-4497-9973-d09e99a610bb,2020-09-24T15:39:04,,34,FEMSA,5,am
2020-09-24T11:21:41.213-05:00,2020-09-24T11:28:27.699-05:00,2020-09-23,Sí,2020-09-24,Antioquia,,Fundación Las Golondrinas,"Las madres comunitarias con quienes comparto mi trabajo mostraban resistencia a realizar actividades con los padres de familia a través de plataformas digitales o redes sociales. Se les motivó mucho para poder aprender a manejar diferentes herramientas y se conformaron equipos de trabajo para poder hacerlo, donde unas enseñaban a las otras y asi logramos un trabajo en equipo y se están realizando actividades de formación a los padres y madres de los beneficiarios de nuestros Hogares Comunitarios.",Un poco de resistencia,Orgullo,De vez en cuando,Aprendizaje y crecimiento. Los problemas como oportunidades. Crecimiento personal y logros.,0,0,1,1,0,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Manejo de herramientas tecnológicas. Vida y Carrera.,1,0,0,1,1,0,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,124336542,aeaa401b-3186-4b1d-a277-6dd6249b5001,2020-09-24T16:28:28,,35,FEMSA,5,am
